name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
queens,3/7/2013,1.9,-3,-0.6,-3.1,-9.3,-5.9,-4.3,76.2,0,0,0,,0,11.9,44.6,31.1,57.2,1028.2,95.1,24,142.2,12.2,5,,2013-03-07T06:40:02,2013-03-07T18:07:32,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/8/2013,0.9,-4,-2,-5.4,-11.1,-8.7,-4.2,84.9,0,0,0,,0,11.4,51.6,36.6,40.7,1024.4,79.4,24,189.5,16.3,7,,2013-03-08T06:38:09,2013-03-08T18:08:55,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/9/2013,0,-3,-1.4,-5.4,-10.1,-7,-3.6,85.7,0,0,0,,0,11.1,56.8,27.4,39.5,1027,100,24,134.8,11.7,5,,2013-03-09T06:36:15,2013-03-09T18:10:19,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/10/2013,1.9,-3.9,-1.2,1.9,-7.6,-4,-4.1,81.1,0,0,0,,0,10,37.1,16.3,73.7,1029.7,82,24,189.7,15.7,7,,2013-03-10T07:34:21,2013-03-10T19:11:43,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/11/2013,4.9,-3.9,0.1,1.7,-9.2,-4.8,-2.5,83.7,0.003,100,4.17,snow,0,8.8,33.5,27.6,180.1,1025.3,79.5,24,161,14,5,,2013-03-11T07:32:26,2013-03-11T19:13:06,0,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/12/2013,5.9,-1,2.1,1.5,-7.2,-3.1,0.5,89.3,0,0,0,,0,5.4,40.7,32.4,177.9,1024.2,93,24,127.9,11,6,,2013-03-12T07:30:31,2013-03-12T19:14:29,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/13/2013,10.1,3,7.3,10.1,-2.5,3.1,5.7,90.4,0.273,100,12.5,rain,0,1.7,53.1,39.5,147,1013.8,99.1,20.8,139.6,11.9,7,,2013-03-13T07:28:36,2013-03-13T19:15:51,0.06,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/14/2013,8,0,4.3,4.2,-4,0.3,1.1,81.8,26.28,100,41.67,"rain,snow",0,0.4,49.1,35.2,216.8,999.9,66.8,18.6,175.3,15.2,7,,2013-03-14T07:26:40,2013-03-14T19:17:14,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/15/2013,0,-3.2,-2,-1,-8.4,-6.2,-4.1,85.6,2.547,100,20.83,snow,0.2,0.4,41,20.4,348.8,1001,90.4,16.4,90.5,7.9,3,,2013-03-15T07:24:44,2013-03-15T19:18:36,0.12,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/16/2013,-3,-10.9,-4.6,-5.6,-14.1,-8.9,-8.7,74.8,5.151,100,33.33,snow,4.2,3.1,35.3,23.9,309,1002.4,63.3,16.9,200.5,17.3,7,,2013-03-16T07:22:48,2013-03-16T19:19:58,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/17/2013,-2,-10,-6.9,-7.3,-20.3,-12.5,-12.4,66.4,0.691,100,4.17,snow,0,4.5,52.7,36.3,276.4,1009.8,51.9,21.2,144.7,12.5,6,,2013-03-17T07:20:52,2013-03-17T19:21:20,0.19,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/18/2013,-6.1,-13,-10,-13.3,-23.3,-18.9,-18.2,51.6,0,0,0,,0,4.2,54.1,38.3,290.3,1019.8,41,24,122.9,10.6,4,,2013-03-18T07:18:55,2013-03-18T19:22:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/19/2013,-5.1,-8.2,-6.9,-9.7,-15.3,-12.8,-12.2,66.3,0,0,0,,1.5,3.3,57.1,22,18,1023.9,90,24,162.6,14.1,6,,2013-03-19T07:16:59,2013-03-19T19:24:04,0.25,Partially cloudy,Partly cloudy throughout the day.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/20/2013,1.1,-8,-3.2,-4.7,-14.9,-10.5,-5.4,85.2,6.307,100,33.33,"rain,snow",1,4.5,63.9,47.6,129.1,1000.5,88.6,16.1,113.6,9.6,5,,2013-03-20T07:15:02,2013-03-20T19:25:25,0.28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/21/2013,4,-4.1,-0.1,1.2,-10.4,-5.1,-5.1,70.3,0,0,0,,8.5,9,60.7,29.4,180.5,1007.4,68,24,171.7,14.8,7,,2013-03-21T07:13:05,2013-03-21T19:26:46,0.31,Partially cloudy,Partly cloudy throughout the day.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/22/2013,1,-2,-0.9,-3.1,-10,-7.3,-3.2,85.4,11.453,100,41.67,"rain,snow",2.3,15.2,69.6,45.6,314.5,993.6,96.7,11.8,82.2,7,3,,2013-03-22T07:11:08,2013-03-22T19:28:08,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/23/2013,1,-4,-1.6,-3.1,-10.3,-6.6,-4.4,81.6,0,0,0,,0.5,15.6,70.6,33,199.9,994.2,71.9,23,141.9,12.5,5,,2013-03-23T07:09:11,2013-03-23T19:29:29,0.38,Partially cloudy,Partly cloudy throughout the day.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/24/2013,0.9,-5,-1.7,-2,-9,-4.7,-3.8,87.2,1.399,100,20.83,"rain,snow",0.3,16.1,45.7,21.9,359.3,1000.7,70.4,17.3,130.8,11.3,5,,2013-03-24T07:07:14,2013-03-24T19:30:50,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/25/2013,0,-4,-1.1,-4.6,-8.8,-6.3,-2,93.2,1.104,100,20.83,"rain,snow",0,16,36.8,29,349,1004,97.3,16.9,119.6,10.4,4,,2013-03-25T07:05:18,2013-03-25T19:32:10,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/26/2013,0.9,-3,-0.7,-4.5,-9.3,-5.9,-1.1,96.6,5.151,100,29.17,"rain,snow",0.8,16.1,56.7,31.6,358.5,996.9,96.1,9.3,115.8,9.9,4,,2013-03-26T07:03:21,2013-03-26T19:33:31,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/27/2013,1,-1,0.2,-4.1,-7.2,-5.5,-0.5,95.5,1.192,100,29.17,"rain,snow",0.5,15.9,57,38.1,19.5,1002.5,95.4,11.1,143.6,12.5,6,,2013-03-27T07:01:24,2013-03-27T19:34:52,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/28/2013,2.9,-2,1.1,-0.8,-5.5,-2.9,-2.1,79.9,0,0,0,,0,11.8,49.7,20.4,359,1009.3,71.4,24,162.1,13.7,5,,2013-03-28T06:59:28,2013-03-28T19:36:12,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/29/2013,0,-4,-1.3,-3.6,-7.2,-5.4,-4.5,78.8,0.002,100,4.17,"rain,snow",0,9.3,37,24.4,329.8,1011.4,24.8,24,255.7,22.1,8,,2013-03-29T06:57:31,2013-03-29T19:37:33,0.58,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/30/2013,1,-7.8,-2.6,-3.2,-11.6,-6.3,-7.2,71.4,0.003,100,4.17,"rain,snow",0,7.6,40.4,20.4,306.5,1014.5,17.6,24,259.7,22.3,8,,2013-03-30T06:55:35,2013-03-30T19:38:53,0.62,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,3/31/2013,6,-7.8,-0.4,5,-11.1,-2.8,-9.1,55.8,0.005,100,4.17,rain,0,5.9,31.7,16.4,183.2,1018.9,20.6,24,260.8,22.4,8,,2013-03-31T06:53:39,2013-03-31T19:40:14,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/1/2013,4.9,-2,1.7,-0.3,-6.3,-2.9,-0.1,88.6,0.725,100,8.33,rain,0,1.6,56.5,41.7,144.3,1010.1,94.6,22.5,87.2,7.5,4,,2013-04-01T06:51:43,2013-04-01T19:41:34,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/2/2013,4,-2,1.2,1.1,-7.7,-4,-3.4,73.3,1.96,100,12.5,"rain,snow",0,0.4,61,34.6,231.3,1000.9,81.9,22.8,230.1,19.8,8,,2013-04-02T06:49:48,2013-04-02T19:42:54,0.72,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/3/2013,-1,-6,-3.2,-5.2,-13.7,-9.6,-10.5,57.4,0,0,0,,0,0.3,51.8,30.3,249.7,1003.3,86,24,131.9,11.5,4,,2013-04-03T06:47:52,2013-04-03T19:44:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/4/2013,5,-3,0.4,2,-9.6,-4.5,-9.2,50.9,0,0,0,,0,0.3,52.3,27.8,261.2,1010.5,67.5,24,241,20.9,8,,2013-04-04T06:45:58,2013-04-04T19:45:35,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/5/2013,9.9,1,4,6.9,-4,-0.4,-1.3,69.3,0.142,100,8.33,rain,0,0.2,42.9,33.2,195.1,1010.4,91.4,23.1,127.2,11,5,,2013-04-05T06:44:03,2013-04-05T19:46:55,0.83,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/6/2013,3,-2,0.4,1.6,-7.8,-4.8,-3.5,77.3,5.763,100,25,"rain,snow",0,0.1,53.9,35.1,302.6,1006.1,71.9,19.8,223.9,19.4,7,,2013-04-06T06:42:09,2013-04-06T19:48:15,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/7/2013,3.1,-5,-0.6,3,-10.6,-4.6,-10.6,48.2,0.172,100,4.17,snow,0,0,42.6,20.4,251.8,1023.5,46.6,24,259.4,22.2,8,,2013-04-07T06:40:16,2013-04-07T19:49:35,0.9,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/8/2013,8.9,-1,2.5,6.7,-4.8,-1.6,-0.4,82.1,0.217,100,12.5,"rain,snow",0,0,33.5,24.6,208.7,1015.8,98.6,21.7,87.8,7.4,4,,2013-04-08T06:38:23,2013-04-08T19:50:55,0.94,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/9/2013,3,-1,0.5,3,-3.8,-1,-0.8,92,0.732,100,8.33,"rain,snow",0,0,35,14.2,106.7,1019.6,98.6,15.4,84.1,7.2,4,,2013-04-09T06:36:30,2013-04-09T19:52:15,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/10/2013,5,-1,1.5,3.9,-3,-0.1,0.6,93.7,0.003,100,12.5,"rain,snow",0,0,,16.5,258.3,1012.3,95.7,18.3,120.5,10.6,4,,2013-04-10T06:34:38,2013-04-10T19:53:35,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/11/2013,3.9,0,1.9,1.1,-4.1,-2,-4.6,65.4,0.001,100,4.17,"rain,snow",0,0,54.5,33.1,308.1,1011.6,79.7,24.2,242.3,20.9,8,,2013-04-11T06:32:46,2013-04-11T19:54:55,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/12/2013,2.9,-1,0.8,0,-6.2,-3.4,-3.6,73,0,0,0,,0,0,54.9,27.5,336.6,1021.3,65.5,23.5,236.7,20.3,8,,2013-04-12T06:30:55,2013-04-12T19:56:16,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/13/2013,2,-0.1,0.6,0,-5.4,-3.8,0.4,98.9,3.482,100,45.83,"rain,snow",0,0,44.2,27.4,61.8,1013.4,100,11.4,119.6,10.3,5,,2013-04-13T06:29:05,2013-04-13T19:57:36,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/14/2013,4,-0.2,1.2,2.7,-4.1,-1.7,0.7,96.4,3.44,100,37.5,"rain,snow",0,0,40.3,12.8,74.7,1016,99.1,13,116.9,10.1,4,,2013-04-14T06:27:15,2013-04-14T19:58:56,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/15/2013,7,-2,2,5,-7,-0.7,-2.2,77.1,0.432,100,8.33,"rain,snow",0,0,,23.6,0.2,1025.8,42.1,19.9,284.6,24.5,9,,2013-04-15T06:25:27,2013-04-15T20:00:16,0.17,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/16/2013,12,-2.7,4.6,12,-6.9,1.7,-0.8,71,0.004,100,4.17,rain,0,0,51.6,38.2,186.3,1025.9,67.6,24,255.4,22.1,9,,2013-04-16T06:23:38,2013-04-16T20:01:36,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/17/2013,10.9,4,6.8,10.9,-1.7,2.8,1,68.9,8.664,100,20.83,rain,0,0,72.3,40.2,265.6,1013.2,52.8,22.5,291.1,25.2,9,,2013-04-17T06:21:51,2013-04-17T20:02:56,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/18/2013,6,0,2.8,4.4,-4.1,-0.7,-5.2,56.3,0,0,0,,0,0,71,24,3.7,1028.9,45.7,24,285.7,24.8,9,,2013-04-18T06:20:04,2013-04-18T20:04:16,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/19/2013,19.9,3,10.5,19.9,-1.5,8.3,6.4,76.2,0,0,0,,0,0,53,35.5,184.3,1016.2,97.2,25.4,211.5,18.2,7,,2013-04-19T06:18:19,2013-04-19T20:05:35,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/20/2013,16.1,7,12.4,16.1,4.8,12,11.3,93,1.972,100,16.67,rain,0,0,56.4,43.3,194.3,1006.9,95.8,21.3,215.1,18.5,8,,2013-04-20T06:16:34,2013-04-20T20:06:55,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/21/2013,7,-3.9,2.5,4.5,-5.8,-0.8,-3,68.1,0,0,0,,0,0,61.1,27.6,318.2,1026.8,48.9,24,276,23.7,8,,2013-04-21T06:14:50,2013-04-21T20:08:15,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/22/2013,6,-6.8,0.2,3.9,-11.1,-2.3,-7.1,62.3,0.045,100,12.5,"rain,snow",0,0,44.3,17.5,25,1042.9,10.6,24,313.6,27.1,9,,2013-04-22T06:13:06,2013-04-22T20:09:35,0.4,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/23/2013,10.9,-2,4.2,10.9,-6,0.6,-3.7,60.7,0.006,100,8.33,"rain,snow",0,0,42.5,31.1,150.7,1038.2,66.3,23.3,215.5,18.7,7,,2013-04-23T06:11:24,2013-04-23T20:10:54,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/24/2013,14,3.1,9,14,-0.8,7.1,8.5,96.5,6.636,100,54.17,rain,0,0,62.5,42.4,133.8,1022.6,100,17.7,97,8.5,3,,2013-04-24T06:09:43,2013-04-24T20:12:14,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/25/2013,16,7,11,16,2.3,9.4,9,88,2.459,100,29.17,rain,0,0,59.2,40.5,181.9,1016.8,92.1,21,244.8,21.2,9,,2013-04-25T06:08:03,2013-04-25T20:13:33,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/26/2013,10,1,4,8.8,-4,-0.4,1.2,82.7,1.207,100,45.83,"rain,snow",0,0,58.4,31,10.8,1028.8,94,22.5,123.6,10.6,5,,2013-04-26T06:06:24,2013-04-26T20:14:53,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/27/2013,3.9,-1,1.7,-0.3,-4,-2.6,0.6,93.1,0,0,0,,0,0,42.5,26.9,351,1027.7,79.7,15,281.8,24.2,9,,2013-04-27T06:04:46,2013-04-27T20:16:12,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/28/2013,10,-1.1,4.1,7.1,-4.4,0.9,-1.1,72.3,0,0,0,,0,0,42.2,25.9,354.8,1026.8,16,24,321.2,27.7,9,,2013-04-28T06:03:10,2013-04-28T20:17:31,0.6,Clear,Clear conditions throughout the day.,clear-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/29/2013,7.9,-0.9,3.4,5.6,-4.6,0.8,2.2,92.2,0.004,100,4.17,"rain,snow",0,0,40.4,18.6,346,1025.7,74.8,20.8,266.9,22.8,8,,2013-04-29T06:01:34,2013-04-29T20:18:50,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,4/30/2013,13.7,4,8.2,13.7,2.5,7.8,6.2,87.8,0.044,100,12.5,rain,0,0,33.3,18.2,45.9,1028.6,83.5,23.3,167,14.4,5,,2013-04-30T06:00:00,2013-04-30T20:20:08,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/1/2013,14.9,1.2,7.2,14.9,-2.8,5.8,4.6,85.9,0.003,100,4.17,rain,0,0,27.7,20.6,3.4,1031.8,71.3,22.1,223.5,19.3,8,,2013-05-01T05:58:27,2013-05-01T20:21:27,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/2/2013,7.9,2,4.7,3.2,-2.4,0.2,2.5,86.6,0,0,0,,0,0,61.8,43.6,24.1,1033.8,67.4,22.8,255.4,22,8,,2013-05-02T05:56:55,2013-05-02T20:22:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/3/2013,9.9,1,5,6.5,-2.7,1.5,1.9,82.1,0,0,0,,0,0,40.5,31.1,18.5,1033.9,34.7,21,259.6,22.5,8,,2013-05-03T05:55:24,2013-05-03T20:24:03,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/4/2013,10.9,-1.9,5.3,10.9,-4.6,3.5,1,76.4,0.004,100,8.33,rain,0,0,,20.1,34.7,1029.8,49.5,22.3,321.2,27.6,9,,2013-05-04T05:53:55,2013-05-04T20:25:21,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/5/2013,19,3,10.5,19,0.4,9.3,3.4,64.6,0.007,100,8.33,rain,0,0,31.3,23.8,197.8,1024.7,17.4,24,325.3,28.1,9,,2013-05-05T05:52:28,2013-05-05T20:26:38,0.85,Rain,Clear conditions throughout the day with rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/6/2013,20,6,12.8,20,2.3,11.6,3.9,57.6,0,0,0,,0,0,43,30.8,213,1022.7,36.4,24,335.1,29,9,,2013-05-06T05:51:02,2013-05-06T20:27:55,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/7/2013,22.9,7.9,15,22.9,5.2,14.2,8,66.8,0,0,0,,0,0,49.5,39.5,221.1,1018.5,55,23.4,294.1,25.4,9,,2013-05-07T05:49:37,2013-05-07T20:29:11,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/8/2013,24,6.1,15.7,24,6.1,15.6,9.6,69.3,0.002,100,8.33,rain,0,0,41.3,24.2,189.9,1023.7,30.7,24,293.3,25.4,8,,2013-05-08T05:48:14,2013-05-08T20:30:27,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/9/2013,20,11,14.8,20,11,14.8,12.4,86.4,0.004,100,4.17,rain,0,0,51.5,36.5,176.6,1021,66.8,23.7,205.5,17.8,8,,2013-05-09T05:46:52,2013-05-09T20:31:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/10/2013,17.1,12,14.3,17.1,12,14.3,13.4,94.6,0.196,100,16.67,rain,0,0,35.3,25.9,178.2,1014.6,92,22.9,240.7,20.8,8,,2013-05-10T05:45:32,2013-05-10T20:32:58,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/11/2013,19,7.9,12.9,19,6.3,12.5,11.3,91.1,1.141,100,20.83,rain,0,0,42.3,29.3,160.6,1014.9,95.7,13.3,226.5,19.4,8,,2013-05-11T05:44:14,2013-05-11T20:34:13,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
queens,5/12/2013,16,11,13.8,16,11,13.8,13.5,98.2,18.813,100,83.33,rain,0,0,47.8,34,168.1,1007.1,98.9,20.1,170.1,14.7,7,,2013-05-12T05:42:57,2013-05-12T20:35:27,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"CWBK,71702099999,71415099999,CAHR,71706099999,CWSD,CYYG,71350099999,71310099999"
